id_pedido,fecha_hora,zona_destino,distancia_km,valor_pedido,clima,dia_semana,prioridad
4819,2024-04-20 21:34:17,Almagro,0.8,24200,normal,sabado,normal
4820,2024-04-20 21:35:02,Caballito,2.07,25000,normal,sabado,normal
4821,2024-04-20 21:38:08,Chacarita,1.7,19600,normal,sabado,normal
4822,2024-04-20 21:52:56,Palermo,2.33,16500,normal,sabado,normal
4823,2024-04-20 21:57:13,Caballito,2.55,13400,normal,sabado,normal
4824,2024-04-20 21:57:31,Caballito,1.98,21200,normal,sabado,express
4825,2024-04-20 22:00:30,Villa Crespo,0.8,7000,normal,sabado,normal
4826,2024-04-20 22:01:32,Once,1.31,24800,normal,sabado,normal
4827,2024-04-20 22:03:57,Once,1.32,18800,normal,sabado,normal
4828,2024-04-20 22:19:27,Caballito,2.4,19300,normal,sabado,normal
4829,2024-04-20 22:21:42,Caballito,1.89,17500,normal,sabado,normal
4830,2024-04-20 22:26:57,Colegiales,2.22,11500,normal,sabado,normal
4831,2024-04-20 22:31:40,Parque Centenario,1.21,22100,normal,sabado,express
4832,2024-04-20 22:32:10,Almagro,0.5,12500,normal,sabado,normal
4833,2024-04-20 22:32:13,Once,1.32,14300,normal,sabado,normal
4834,2024-04-20 22:32:56,Chacarita,1.58,13800,normal,sabado,normal
4835,2024-04-20 22:35:07,Parque Centenario,2.1,13100,normal,sabado,normal
4836,2024-04-20 22:36:34,Once,1.38,9800,normal,sabado,normal
4837,2024-04-20 22:37:42,Caballito,2.34,18600,normal,sabado,normal
4838,2024-04-20 22:45:25,Paternal,0.4,27700,normal,sabado,normal
4839,2024-04-20 22:54:34,Colegiales,1.53,21800,normal,sabado,express
4840,2024-04-20 23:00:52,Palermo,1.75,11500,normal,sabado,express
4841,2024-04-20 23:06:50,Caballito,2.4,22300,normal,sabado,normal
4842,2024-04-20 23:12:19,Chacarita,1.32,20700,normal,sabado,normal
4843,2024-04-20 23:12:37,Villa Crespo,0.3,15500,normal,sabado,normal
4844,2024-04-20 23:19:45,Parque Centenario,1.84,19600,normal,sabado,normal
4845,2024-04-20 23:22:47,Villa Crespo,0.98,24600,normal,sabado,normal
4846,2024-04-20 23:55:07,Chacarita,1.11,16700,normal,sabado,normal
4847,2024-04-20 23:58:14,Almagro,0.76,17100,normal,sabado,normal
4848,2024-04-21 00:07:21,Colegiales,1.56,11700,normal,domingo,normal
4849,2024-04-21 00:27:47,Caballito,1.72,7100,normal,domingo,normal
4850,2024-04-21 00:32:55,Colegiales,2.11,14500,normal,domingo,normal
4851,2024-04-21 00:35:01,Almagro,0.3,21100,normal,domingo,normal
4852,2024-04-21 00:37:03,Paternal,0.87,8300,normal,domingo,normal
4853,2024-04-21 00:42:58,Chacarita,0.73,16200,normal,domingo,normal
4854,2024-04-21 00:47:17,Caballito,2.33,16000,normal,domingo,express
4855,2024-04-21 00:47:47,Palermo,1.29,19900,normal,domingo,normal
4856,2024-04-21 00:49:26,Paternal,1.65,18300,normal,domingo,express
4857,2024-04-21 01:09:26,Caballito,2.14,17000,normal,domingo,express
4858,2024-04-21 01:19:39,Palermo,1.78,14300,normal,domingo,normal
4859,2024-04-21 01:21:03,Palermo,2.24,13600,normal,domingo,normal
4860,2024-04-21 01:48:38,Colegiales,2.31,23100,normal,domingo,normal
4861,2024-04-21 08:04:25,Villa Ortuzar,1.43,23600,normal,domingo,normal
4862,2024-04-21 09:16:14,Villa Crespo,0.3,18000,normal,domingo,normal
4863,2024-04-21 09:18:32,Villa Crespo,0.36,15600,normal,domingo,normal
4864,2024-04-21 09:34:23,Villa Ortuzar,1.49,15500,normal,domingo,normal
4865,2024-04-21 09:41:11,Caballito,2.05,12600,normal,domingo,normal
4866,2024-04-21 10:04:05,Villa Ortuzar,1.9,15600,normal,domingo,normal
4867,2024-04-21 10:29:32,Caballito,1.87,7000,normal,domingo,normal
4868,2024-04-21 10:41:40,Parque Centenario,1.56,20200,normal,domingo,normal
4869,2024-04-21 10:46:18,Villa Crespo,0.95,19300,normal,domingo,normal
4870,2024-04-21 10:56:41,Paternal,1.51,13500,normal,domingo,normal
4871,2024-04-21 11:01:44,Caballito,2.16,16100,normal,domingo,normal
4872,2024-04-21 11:14:28,Chacarita,1.67,13100,normal,domingo,normal
4873,2024-04-21 11:24:50,Paternal,1.42,18000,normal,domingo,express
4874,2024-04-21 11:31:30,Villa Crespo,0.3,18900,normal,domingo,normal
4875,2024-04-21 11:33:39,Palermo,1.95,15100,normal,domingo,normal
4876,2024-04-21 11:33:58,Colegiales,1.48,15700,normal,domingo,normal
4877,2024-04-21 11:43:55,Caballito,1.8,12500,normal,domingo,express
4878,2024-04-21 11:49:17,Colegiales,1.79,13000,normal,domingo,normal
4879,2024-04-21 11:50:37,Once,1.26,11100,normal,domingo,normal
4880,2024-04-21 11:52:14,Colegiales,1.48,19300,normal,domingo,normal
4881,2024-04-21 12:13:01,Villa Crespo,0.72,27700,normal,domingo,normal
4882,2024-04-21 12:14:51,Villa Crespo,0.32,23600,normal,domingo,normal
4883,2024-04-21 12:16:12,Colegiales,1.97,30100,normal,domingo,normal
4884,2024-04-21 12:18:44,Villa Crespo,0.86,15000,normal,domingo,normal
4885,2024-04-21 12:27:37,Palermo,2.5,14000,normal,domingo,express
4886,2024-04-21 12:34:41,Villa Ortuzar,0.92,16000,normal,domingo,normal
4887,2024-04-21 12:35:19,Villa Crespo,0.81,7400,normal,domingo,normal
4888,2024-04-21 12:43:38,Parque Centenario,1.63,26100,normal,domingo,normal
4889,2024-04-21 12:58:16,Villa Crespo,0.58,8500,normal,domingo,normal
4890,2024-04-21 13:04:29,Villa Crespo,0.47,18700,normal,domingo,normal
4891,2024-04-21 13:20:33,Villa Crespo,0.3,13800,normal,domingo,normal
4892,2024-04-21 13:36:23,Villa Ortuzar,1.78,7300,normal,domingo,normal
4893,2024-04-21 13:46:27,Villa Crespo,0.62,20600,normal,domingo,normal
4894,2024-04-21 13:51:13,Villa Crespo,0.3,12300,normal,domingo,normal
4895,2024-04-21 13:51:31,Almagro,0.47,13000,normal,domingo,normal
4896,2024-04-21 13:54:14,Palermo,1.97,20600,normal,domingo,normal
4897,2024-04-21 13:55:19,Villa Ortuzar,2.09,7400,normal,domingo,express
4898,2024-04-21 13:55:28,Chacarita,1.15,17100,normal,domingo,normal
4899,2024-04-21 14:02:15,Almagro,1.1,18100,normal,domingo,normal
4900,2024-04-21 14:02:43,Caballito,1.56,17200,normal,domingo,normal
4901,2024-04-21 14:09:28,Palermo,2.42,17500,normal,domingo,normal
4902,2024-04-21 14:14:41,Villa Crespo,0.8,24700,normal,domingo,normal
4903,2024-04-21 14:17:21,Villa Crespo,0.65,7000,normal,domingo,normal
4904,2024-04-21 14:24:03,Once,1.59,32000,normal,domingo,express
4905,2024-04-21 14:25:20,Villa Crespo,0.61,16300,normal,domingo,normal
4906,2024-04-21 14:29:20,Parque Centenario,1.21,7000,normal,domingo,normal
4907,2024-04-21 14:34:53,Paternal,0.94,14400,normal,domingo,express
4908,2024-04-21 14:43:13,Colegiales,1.57,11300,normal,domingo,express
4909,2024-04-21 16:45:54,Almagro,0.65,11300,normal,domingo,express
4910,2024-04-21 16:50:30,Chacarita,1.62,24300,normal,domingo,normal
4911,2024-04-21 17:23:50,Colegiales,1.51,26400,normal,domingo,express
4912,2024-04-21 18:16:14,Almagro,0.56,20500,normal,domingo,normal
4913,2024-04-21 18:41:43,Paternal,1.37,18500,normal,domingo,normal
4914,2024-04-21 19:01:16,Villa Crespo,0.98,25400,normal,domingo,normal
4915,2024-04-21 19:02:02,Colegiales,1.75,12300,normal,domingo,normal
4916,2024-04-21 19:09:42,Palermo,2.22,14200,normal,domingo,normal
4917,2024-04-21 19:15:52,Chacarita,1.19,14400,normal,domingo,normal
4918,2024-04-21 19:24:01,Palermo,2.37,25500,normal,domingo,normal
4919,2024-04-21 19:26:25,Palermo,2.2,14900,normal,domingo,normal
4920,2024-04-21 19:27:13,Villa Crespo,0.48,13700,normal,domingo,normal
4921,2024-04-21 19:28:55,Villa Ortuzar,1.69,19300,normal,domingo,express
4922,2024-04-21 19:34:53,Villa Crespo,0.3,23300,normal,domingo,normal
4923,2024-04-21 19:49:28,Chacarita,1.29,13700,normal,domingo,normal
4924,2024-04-21 19:50:24,Once,1.07,16300,normal,domingo,normal
4925,2024-04-21 19:51:08,Once,1.62,11000,normal,domingo,normal
4926,2024-04-21 19:53:58,Paternal,1.28,18000,normal,domingo,normal
4927,2024-04-21 19:55:04,Paternal,0.73,18900,normal,domingo,express
4928,2024-04-21 19:56:46,Villa Ortuzar,1.6,11700,normal,domingo,express
4929,2024-04-21 20:22:37,Parque Centenario,1.87,23500,normal,domingo,normal
4930,2024-04-21 20:26:49,Palermo,2.12,20000,normal,domingo,normal
4931,2024-04-21 20:31:09,Almagro,0.92,13900,normal,domingo,normal
4932,2024-04-21 20:41:26,Chacarita,1.09,19100,normal,domingo,express
4933,2024-04-21 20:54:32,Almagro,0.97,21100,normal,domingo,normal
4934,2024-04-21 21:01:44,Almagro,0.61,25300,normal,domingo,normal
4935,2024-04-21 21:04:37,Palermo,2.44,24400,normal,domingo,normal
4936,2024-04-21 21:12:46,Villa Crespo,0.63,24600,normal,domingo,express
4937,2024-04-21 21:23:54,Villa Crespo,0.82,15400,normal,domingo,express
4938,2024-04-21 21:50:41,Paternal,0.94,17600,normal,domingo,normal
4939,2024-04-21 21:51:15,Once,1.46,17400,normal,domingo,normal
4940,2024-04-21 21:54:51,Almagro,0.67,8800,normal,domingo,express
4941,2024-04-21 22:02:22,Villa Crespo,0.71,17400,normal,domingo,normal
4942,2024-04-21 22:11:00,Parque Centenario,1.61,13100,normal,domingo,normal
4943,2024-04-21 22:21:02,Chacarita,1.28,18200,normal,domingo,normal
4944,2024-04-21 22:22:28,Colegiales,2.26,20200,normal,domingo,express
4945,2024-04-21 22:24:00,Villa Ortuzar,0.94,13700,normal,domingo,normal
4946,2024-04-21 22:28:13,Caballito,1.96,14800,normal,domingo,normal
4947,2024-04-21 22:28:15,Caballito,2.24,26600,normal,domingo,normal
4948,2024-04-21 22:32:33,Colegiales,2.35,10500,normal,domingo,normal
4949,2024-04-21 22:47:39,Villa Crespo,0.53,24500,normal,domingo,normal
4950,2024-04-21 22:47:50,Colegiales,2.17,15500,normal,domingo,express
4951,2024-04-21 22:48:21,Almagro,0.94,12500,normal,domingo,normal
4952,2024-04-21 22:53:05,Almagro,1.08,19400,normal,domingo,normal
4953,2024-04-21 22:58:18,Almagro,0.96,21700,normal,domingo,normal
4954,2024-04-21 23:01:18,Villa Ortuzar,1.39,20000,normal,domingo,normal
4955,2024-04-21 23:17:01,Paternal,1.01,25900,normal,domingo,normal
4956,2024-04-21 23:29:41,Villa Crespo,0.56,26700,normal,domingo,normal
4957,2024-04-21 23:29:47,Once,1.31,17200,normal,domingo,normal
4958,2024-04-21 23:30:26,Palermo,1.92,27000,normal,domingo,normal
4959,2024-04-21 23:38:59,Villa Crespo,0.66,15500,normal,domingo,normal
4960,2024-04-21 23:39:56,Once,1.07,21700,normal,domingo,normal
4961,2024-04-21 23:44:38,Palermo,2.13,29300,normal,domingo,normal
4962,2024-04-21 23:57:24,Caballito,2.11,18600,normal,domingo,normal
4963,2024-04-22 00:44:41,Palermo,2.32,7000,normal,lunes,normal
4964,2024-04-22 00:45:57,Colegiales,1.9,17900,normal,lunes,normal
4965,2024-04-22 00:52:22,Palermo,1.97,19700,normal,lunes,normal
4966,2024-04-22 00:52:38,Villa Crespo,0.45,18600,normal,lunes,normal
4967,2024-04-22 00:53:30,Paternal,0.94,15000,normal,lunes,normal
4968,2024-04-22 00:58:06,Villa Ortuzar,1.46,13100,normal,lunes,normal
4969,2024-04-22 01:50:43,Palermo,2.21,18100,normal,lunes,normal
4970,2024-04-22 01:54:48,Almagro,0.43,17900,normal,lunes,normal
4971,2024-04-22 02:07:24,Once,1.49,11900,normal,lunes,normal
4972,2024-04-22 09:00:44,Palermo,1.95,12000,normal,lunes,normal
4973,2024-04-22 09:16:09,Chacarita,1.75,13600,normal,lunes,normal
4974,2024-04-22 10:16:10,Once,1.75,19100,normal,lunes,normal
4975,2024-04-22 10:16:58,Almagro,0.52,17200,normal,lunes,normal
4976,2024-04-22 10:31:37,Villa Crespo,0.58,18000,normal,lunes,normal
4977,2024-04-22 10:36:11,Chacarita,0.9,23200,normal,lunes,express
4978,2024-04-22 11:25:47,Villa Crespo,0.7,16200,normal,lunes,normal
4979,2024-04-22 11:29:36,Villa Ortuzar,1.24,11700,normal,lunes,normal
4980,2024-04-22 11:33:55,Parque Centenario,1.91,7700,normal,lunes,normal
4981,2024-04-22 11:38:53,Palermo,2.3,18500,normal,lunes,normal
4982,2024-04-22 11:47:38,Villa Crespo,0.3,16300,normal,lunes,express
4983,2024-04-22 11:56:07,Chacarita,1.3,10100,normal,lunes,normal
4984,2024-04-22 11:58:32,Almagro,0.72,21200,normal,lunes,normal
4985,2024-04-22 12:31:42,Once,1.46,18800,normal,lunes,normal
4986,2024-04-22 12:34:03,Villa Ortuzar,1.26,11300,normal,lunes,express
4987,2024-04-22 12:56:55,Colegiales,1.8,10900,normal,lunes,normal
4988,2024-04-22 13:31:46,Caballito,2.43,9400,normal,lunes,normal
4989,2024-04-22 13:37:21,Villa Crespo,0.3,12400,normal,lunes,normal
4990,2024-04-22 13:48:52,Villa Crespo,1.1,16900,normal,lunes,normal
4991,2024-04-22 13:56:47,Villa Ortuzar,1.91,13700,normal,lunes,normal
4992,2024-04-22 14:05:41,Chacarita,0.89,7700,normal,lunes,normal
4993,2024-04-22 14:27:36,Parque Centenario,1.84,21000,normal,lunes,normal
4994,2024-04-22 14:52:12,Caballito,1.97,8200,normal,lunes,normal
4995,2024-04-22 15:38:36,Caballito,2.2,19300,normal,lunes,normal
4996,2024-04-22 16:00:54,Parque Centenario,1.42,14500,normal,lunes,normal
4997,2024-04-22 16:24:39,Caballito,2.15,11200,normal,lunes,normal
4998,2024-04-22 16:26:37,Almagro,0.82,24700,normal,lunes,normal
4999,2024-04-22 16:46:30,Almagro,0.76,9700,normal,lunes,normal
5000,2024-04-22 19:09:53,Colegiales,1.68,7000,normal,lunes,normal
5001,2024-04-22 19:13:01,Almagro,0.67,21000,normal,lunes,express
5002,2024-04-22 19:35:24,Villa Ortuzar,1.55,17400,normal,lunes,normal
5003,2024-04-22 19:36:50,Villa Crespo,0.34,14900,normal,lunes,express
5004,2024-04-22 19:38:03,Caballito,2.45,15600,normal,lunes,normal
5005,2024-04-22 19:41:47,Almagro,0.68,7000,normal,lunes,normal
5006,2024-04-22 19:42:37,Caballito,1.93,7000,normal,lunes,express
5007,2024-04-22 19:50:57,Colegiales,2.3,7400,normal,lunes,normal
5008,2024-04-22 20:13:55,Villa Crespo,1.0,7000,normal,lunes,express
5009,2024-04-22 20:22:34,Villa Crespo,0.77,11500,normal,lunes,normal
5010,2024-04-22 20:23:21,Parque Centenario,1.75,12100,normal,lunes,normal
5011,2024-04-22 20:40:35,Once,1.25,17500,normal,lunes,normal
5012,2024-04-22 20:46:35,Once,1.42,9600,normal,lunes,normal
5013,2024-04-22 21:08:36,Palermo,1.82,14200,normal,lunes,normal
5014,2024-04-22 21:22:53,Almagro,0.34,10300,normal,lunes,normal
5015,2024-04-22 21:33:08,Chacarita,1.18,11600,normal,lunes,normal
5016,2024-04-22 21:34:19,Palermo,2.31,10300,normal,lunes,normal
5017,2024-04-22 21:50:17,Villa Ortuzar,1.4,11400,normal,lunes,normal
5018,2024-04-22 21:50:20,Villa Crespo,0.52,24100,normal,lunes,normal
5019,2024-04-22 22:04:30,Villa Ortuzar,0.99,15900,normal,lunes,normal
5020,2024-04-22 22:09:07,Chacarita,1.02,15700,normal,lunes,normal
5021,2024-04-22 22:22:52,Colegiales,2.1,15600,normal,lunes,normal
5022,2024-04-22 22:34:20,Almagro,0.7,12600,normal,lunes,normal
5023,2024-04-22 22:42:07,Almagro,0.54,19500,normal,lunes,normal
5024,2024-04-22 22:42:26,Caballito,1.79,7000,normal,lunes,normal
5025,2024-04-22 23:07:19,Villa Ortuzar,1.83,11400,normal,lunes,normal
5026,2024-04-22 23:10:00,Caballito,1.79,21200,normal,lunes,normal
5027,2024-04-23 00:01:13,Almagro,0.31,9400,lluvia,martes,express
5028,2024-04-23 00:01:51,Colegiales,1.25,15200,lluvia,martes,normal
5029,2024-04-23 00:09:33,Palermo,1.93,20900,lluvia,martes,normal
5030,2024-04-23 00:19:31,Palermo,1.42,15100,lluvia,martes,express
5031,2024-04-23 00:21:46,Palermo,2.21,22700,lluvia,martes,express
5032,2024-04-23 00:30:51,Villa Ortuzar,1.15,12800,lluvia,martes,normal
5033,2024-04-23 00:59:14,Villa Crespo,0.8,11600,lluvia,martes,normal
5034,2024-04-23 01:02:10,Paternal,1.49,20100,lluvia,martes,express
5035,2024-04-23 01:05:27,Palermo,1.79,12700,lluvia,martes,normal
5036,2024-04-23 01:44:58,Parque Centenario,0.98,18700,lluvia,martes,normal
5037,2024-04-23 01:45:17,Colegiales,1.33,7000,lluvia,martes,normal
5038,2024-04-23 01:47:58,Caballito,2.03,19400,lluvia,martes,normal
5039,2024-04-23 01:55:44,Villa Ortuzar,1.68,13400,lluvia,martes,normal
5040,2024-04-23 02:34:19,Parque Centenario,1.5,11500,lluvia,martes,normal
5041,2024-04-23 04:17:58,Caballito,2.07,11200,lluvia,martes,normal
5042,2024-04-23 09:04:34,Chacarita,1.58,13500,lluvia,martes,normal
5043,2024-04-23 09:31:13,Paternal,1.09,13100,lluvia,martes,normal
5044,2024-04-23 10:48:51,Parque Centenario,1.28,12900,lluvia,martes,express
5045,2024-04-23 11:32:00,Villa Crespo,0.32,21200,lluvia,martes,normal
5046,2024-04-23 11:41:46,Chacarita,0.81,13900,lluvia,martes,normal
5047,2024-04-23 11:44:20,Colegiales,2.13,10700,lluvia,martes,normal
5048,2024-04-23 12:04:19,Almagro,0.33,17000,lluvia,martes,normal
5049,2024-04-23 12:10:00,Palermo,2.09,18300,lluvia,martes,normal
5050,2024-04-23 12:28:59,Villa Crespo,0.37,13500,lluvia,martes,express
5051,2024-04-23 12:34:30,Villa Crespo,0.74,11500,lluvia,martes,normal
5052,2024-04-23 12:41:53,Almagro,0.92,8200,lluvia,martes,normal
5053,2024-04-23 12:54:04,Parque Centenario,1.49,12900,lluvia,martes,normal
5054,2024-04-23 12:57:01,Palermo,1.74,13600,lluvia,martes,normal
5055,2024-04-23 13:27:54,Villa Crespo,0.62,12900,lluvia,martes,express
5056,2024-04-23 13:38:51,Colegiales,1.62,15100,lluvia,martes,normal
5057,2024-04-23 13:42:38,Palermo,1.64,16100,lluvia,martes,normal
5058,2024-04-23 13:45:51,Villa Crespo,0.3,13100,lluvia,martes,normal
5059,2024-04-23 13:49:06,Colegiales,1.68,19500,lluvia,martes,normal
5060,2024-04-23 13:56:53,Once,0.99,17600,lluvia,martes,normal
5061,2024-04-23 14:09:03,Chacarita,1.49,11600,lluvia,martes,express
5062,2024-04-23 14:21:37,Colegiales,1.96,15700,lluvia,martes,normal
5063,2024-04-23 14:58:03,Almagro,0.77,17400,lluvia,martes,express
5064,2024-04-23 16:13:34,Villa Crespo,0.42,12900,lluvia,martes,normal
5065,2024-04-23 16:49:29,Villa Crespo,0.31,14000,lluvia,martes,normal
5066,2024-04-23 16:52:27,Paternal,1.09,14200,lluvia,martes,express
5067,2024-04-23 17:00:04,Chacarita,0.73,7000,lluvia,martes,normal
5068,2024-04-23 19:01:42,Paternal,1.09,16700,lluvia,martes,normal
5069,2024-04-23 19:04:28,Chacarita,1.52,10500,lluvia,martes,normal
5070,2024-04-23 19:07:38,Colegiales,1.58,12700,lluvia,martes,express
5071,2024-04-23 19:14:49,Palermo,2.26,13500,lluvia,martes,normal
5072,2024-04-23 19:27:43,Colegiales,1.48,18900,lluvia,martes,normal
5073,2024-04-23 19:28:07,Palermo,2.35,9500,lluvia,martes,normal
5074,2024-04-23 19:34:00,Almagro,0.72,11100,lluvia,martes,normal
5075,2024-04-23 19:34:41,Caballito,2.41,15300,lluvia,martes,normal
5076,2024-04-23 19:36:20,Caballito,2.16,8600,lluvia,martes,normal
5077,2024-04-23 19:40:31,Parque Centenario,1.54,14400,lluvia,martes,normal
5078,2024-04-23 19:45:19,Palermo,2.02,15500,lluvia,martes,normal
5079,2024-04-23 19:48:13,Chacarita,0.93,15000,lluvia,martes,normal
5080,2024-04-23 20:12:32,Villa Crespo,0.43,7000,lluvia,martes,normal
5081,2024-04-23 20:37:33,Once,1.2,16400,lluvia,martes,normal
5082,2024-04-23 20:48:47,Caballito,1.93,11300,lluvia,martes,normal
5083,2024-04-23 20:56:05,Once,1.5,11900,lluvia,martes,normal
5084,2024-04-23 21:13:40,Paternal,1.6,13700,lluvia,martes,normal
5085,2024-04-23 21:14:06,Parque Centenario,1.34,14600,lluvia,martes,normal
5086,2024-04-23 21:15:48,Villa Crespo,0.44,9600,lluvia,martes,normal
5087,2024-04-23 21:24:12,Palermo,2.22,7000,lluvia,martes,normal
5088,2024-04-23 21:26:36,Palermo,2.6,16000,lluvia,martes,normal
5089,2024-04-23 21:47:11,Palermo,2.0,16800,lluvia,martes,express
5090,2024-04-23 21:49:33,Caballito,1.65,7000,lluvia,martes,normal
5091,2024-04-23 21:57:49,Paternal,1.02,17400,lluvia,martes,express
5092,2024-04-23 22:13:42,Once,1.32,17900,lluvia,martes,normal
5093,2024-04-23 22:18:25,Once,1.1,15600,lluvia,martes,normal
5094,2024-04-23 22:24:06,Once,0.97,20400,lluvia,martes,normal
5095,2024-04-23 22:35:44,Parque Centenario,1.68,7000,lluvia,martes,normal
5096,2024-04-23 22:57:25,Chacarita,1.48,7000,lluvia,martes,normal
5097,2024-04-23 22:59:24,Almagro,0.85,9500,lluvia,martes,express
5098,2024-04-23 23:01:37,Almagro,0.68,19600,lluvia,martes,normal
5099,2024-04-23 23:03:53,Almagro,0.3,17700,lluvia,martes,normal
5100,2024-04-23 23:24:34,Palermo,1.69,13000,lluvia,martes,normal
5101,2024-04-23 23:30:49,Villa Crespo,0.84,10600,lluvia,martes,normal
5102,2024-04-23 23:39:58,Villa Crespo,0.31,12600,lluvia,martes,normal
5103,2024-04-23 23:47:21,Villa Crespo,0.36,15300,lluvia,martes,normal
5104,2024-04-23 23:57:23,Palermo,2.17,13300,lluvia,martes,normal
5105,2024-04-23 23:59:03,Parque Centenario,1.5,7000,lluvia,martes,normal
5106,2024-04-24 00:11:56,Caballito,2.06,18500,normal,miercoles,normal
5107,2024-04-24 00:17:02,Villa Ortuzar,1.34,15500,normal,miercoles,normal
5108,2024-04-24 00:20:20,Caballito,2.23,13400,normal,miercoles,normal
5109,2024-04-24 00:33:39,Almagro,0.65,14400,normal,miercoles,normal
5110,2024-04-24 00:48:08,Palermo,2.27,18800,normal,miercoles,normal
5111,2024-04-24 00:56:44,Once,1.61,17800,normal,miercoles,express
5112,2024-04-24 01:20:53,Paternal,1.31,12600,normal,miercoles,normal
5113,2024-04-24 01:32:38,Caballito,2.09,19200,normal,miercoles,normal
5114,2024-04-24 01:39:11,Almagro,0.69,13900,normal,miercoles,normal
5115,2024-04-24 01:41:39,Parque Centenario,1.6,7000,normal,miercoles,normal
